id,last_scraped,host_location,neighbourhood_group_cleansed,latitude,longitude,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,reviews_per_month
42379271,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38557,2.1814299999999998,1.0,1.0,$57.00,t,25,55,85,346,2020-10-12,6,83.0,1.08
42380027,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38759,2.17646,1.0,3.0,$150.00,t,30,60,90,365,2020-10-15,3,67.0,0.38
42380546,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38445,2.18098,1.0,1.0,$35.00,t,29,59,89,244,2020-10-17,0,,
42381596,2020-10-12,MA,Ciutat Vella,41.38167,2.16751,4.0,4.0,$200.00,t,27,57,87,362,2020-10-12,1,,0.13
42385124,2020-10-15,ES,Ciutat Vella,41.38456,2.17949,1.0,2.0,$85.00,t,30,60,90,180,2020-10-15,3,80.0,0.39
42385513,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.38904,2.17388,1.0,1.0,$120.00,t,30,60,90,180,2020-10-13,0,,
42385950,2020-10-12,ES,Ciutat Vella,41.38415,2.18094,1.0,2.0,$100.00,t,30,60,90,180,2020-10-12,1,20.0,0.13
42386204,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38925,2.17251,1.0,1.0,$95.00,t,30,60,90,180,2020-10-15,0,,
42388402,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38015,2.1679,1.0,2.0,$46.00,t,30,60,90,91,2020-10-12,4,85.0,0.52
42393313,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38864,2.17577,2.0,3.0,$115.00,t,1,1,1,1,2020-10-16,3,93.0,0.39
42393542,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.38301,2.15272,1.0,1.0,$16.00,t,24,54,84,359,2020-10-13,1,80.0,0.13
42393547,2020-10-14,ES,Sant Martí,41.39924,2.18741,1.0,4.0,$150.00,t,30,60,90,365,2020-10-14,0,,
42393912,2020-10-17,ES,Sant Martí,41.39826,2.1882,1.0,2.0,$120.00,t,30,60,90,365,2020-10-17,0,,
42393950,2020-10-15,ES,Ciutat Vella,41.38115,2.16776,1.0,,$18.00,t,13,43,73,73,2020-10-15,4,95.0,0.51
42394356,2020-10-14,ES,Gràcia,41.408809999999995,2.14968,1.0,,$22.00,t,29,59,89,179,2020-10-14,0,,
42394972,2020-10-15,ES,Sant Martí,41.39783,2.18968,1.0,1.0,$40.00,t,30,60,90,365,2020-10-15,0,,
42395060,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.382670000000005,2.16348,2.0,2.0,$80.00,t,29,59,68,129,2020-10-12,1,100.0,0.14
42395089,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3811,2.15085,1.0,1.0,$16.00,t,11,41,71,346,2020-10-13,0,,
42395557,2020-10-12,ES,Ciutat Vella,41.37811,2.16547,,1.0,$12.00,t,2,2,2,2,2020-10-12,8,90.0,1.04
42395582,2020-10-14,ES,Sant Martí,41.399840000000005,2.18815,1.0,3.0,$120.00,t,30,60,90,365,2020-10-14,0,,
42396146,2020-10-16,ES,Nou Barris,41.43112,2.17951,2.0,2.0,$70.00,t,0,0,0,0,2020-10-16,4,100.0,1.04
42396491,2020-10-14,ES,Sant Martí,41.3992,2.18816,1.0,2.0,$80.00,t,30,60,90,365,2020-10-14,0,,
42396696,2020-10-16,ES,Sant Martí,41.40011,2.1893,1.0,1.0,$40.00,t,30,60,90,365,2020-10-16,0,,
42397200,2020-10-15,DE,Sants-Montjuïc,41.37382,2.16926,1.0,1.0,$74.00,t,19,49,79,334,2020-10-15,1,100.0,0.75
42398172,2020-10-13,ES,Ciutat Vella,41.38367,2.17355,1.0,1.0,$30.00,t,30,60,90,180,2020-10-13,1,100.0,0.14
42398636,2020-10-13,"Badolato, Calabria, Italy",Ciutat Vella,41.38551,2.17742,2.0,5.0,$78.00,t,29,59,89,89,2020-10-13,0,,
42398758,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37539,2.16765,1.0,,$29.00,t,0,0,0,0,2020-10-17,0,,
42399052,2020-10-12,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.39281,2.14387,3.0,3.0,$95.00,t,0,0,0,0,2020-10-12,2,100.0,0.28
42399575,2020-10-12,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.39624,2.14835,1.0,1.0,$29.00,t,0,0,0,0,2020-10-12,0,,
42400193,2020-10-12,ES,Gràcia,41.405809999999995,2.1652299999999998,1.0,1.0,$10.00,t,0,0,0,0,2020-10-12,1,100.0,0.13
42400488,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.377590000000005,2.13272,1.0,1.0,$29.00,t,0,0,0,0,2020-10-16,0,,
42400775,2020-10-13,"Punta del Este, Maldonado Department, Uruguay",Eixample,41.381,2.15045,1.0,1.0,$21.00,t,2,32,52,52,2020-10-13,4,90.0,2.73
42401072,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.411159999999995,2.19892,,1.0,$20.00,t,30,60,90,365,2020-10-17,0,,
42401174,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37947,2.16972,2.0,3.0,$150.00,t,30,60,90,90,2020-10-13,0,,
42401230,2020-10-15,"Quito, Pichincha, Ecuador",Sarrià-Sant Gervasi,41.39745,2.14393,1.0,1.0,$55.00,t,30,60,90,365,2020-10-15,0,,
42401370,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38409,2.1722599999999996,1.0,1.0,$169.33,t,30,60,90,365,2020-10-13,5,100.0,0.67
42401607,2020-10-17,ES,Ciutat Vella,41.380390000000006,2.16741,1.0,2.0,$14.00,t,22,52,82,341,2020-10-17,12,97.0,1.53
42402823,2020-10-15,ES,Eixample,41.37997,2.16316,2.0,3.0,$300.00,t,30,60,90,365,2020-10-15,0,,
42403814,2020-10-16,ES,Horta-Guinardó,41.41922,2.17223,1.0,1.0,$25.00,t,30,60,90,365,2020-10-16,1,100.0,0.13
42404270,2020-10-15,"Barcelona, Catalunya, Spain",Sant Martí,41.39405,2.19592,1.0,1.0,$25.00,t,6,6,6,6,2020-10-15,5,100.0,0.67
42405068,2020-10-17,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37377,2.16642,2.0,2.0,$70.00,t,30,60,90,365,2020-10-17,1,100.0,0.14
42405114,2020-10-13,ES,Eixample,41.38073,2.1587,1.0,2.0,$48.00,t,0,8,38,39,2020-10-13,0,,
42405370,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.41185,2.1425099999999997,1.0,1.0,$25.00,t,29,59,89,364,2020-10-14,0,,
42405473,2020-10-14,ES,Eixample,41.397009999999995,2.1839,1.0,1.0,$22.00,t,0,12,42,133,2020-10-14,2,100.0,0.28
42407234,2020-10-16,ES,Eixample,41.38128,2.1603,1.0,0.0,$70.00,t,0,11,41,41,2020-10-16,0,,
42408372,2020-10-16,ES,Horta-Guinardó,41.421620000000004,2.17243,1.0,1.0,$40.00,t,30,60,90,180,2020-10-16,0,,
42411533,2020-10-13,"Leganés, Community of Madrid, Spain",Eixample,41.39416,2.16399,2.0,3.0,$210.00,t,30,60,90,365,2020-10-13,0,,
42417517,2020-10-14,"Barcelona, Catalunya, Spain",Sarrià-Sant Gervasi,41.40837,2.10793,1.0,1.0,$100.00,t,29,59,89,179,2020-10-14,0,,
42419025,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.397259999999996,2.17607,1.0,2.0,$19.00,t,30,60,90,261,2020-10-13,0,,
42419142,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.38043,2.1600099999999998,2.0,3.0,$57.00,t,0,0,0,135,2020-10-13,9,96.0,2.5
42419437,2020-10-15,ES,Ciutat Vella,41.38762,2.17869,1.0,1.0,$35.00,t,30,60,90,365,2020-10-15,0,,
42420067,2020-10-15,ES,Gràcia,41.401959999999995,2.15271,2.0,4.0,$86.00,t,14,44,74,152,2020-10-15,2,100.0,1.07
42421223,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38329,2.17541,1.0,,$60.00,t,28,58,88,88,2020-10-13,1,100.0,0.13
42421284,2020-10-16,ES,Eixample,41.39743,2.16424,2.0,3.0,$109.00,t,0,0,0,0,2020-10-16,1,100.0,0.32
42421800,2020-10-14,"Barcelona, Catalunya, Spain",Sarrià-Sant Gervasi,41.407059999999994,2.1063400000000003,1.0,1.0,$79.00,t,29,59,89,364,2020-10-14,1,100.0,0.14
42421892,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37977,2.16765,4.0,4.0,$220.00,t,30,60,90,358,2020-10-12,0,,
42423928,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38248,2.15082,1.0,2.0,$20.00,t,22,52,82,357,2020-10-15,0,,
42424507,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37822,2.15156,1.0,1.0,$25.00,t,29,59,89,364,2020-10-13,1,100.0,0.13
42426078,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.382979999999996,2.15886,3.0,3.0,$119.00,t,30,60,90,365,2020-10-12,0,,
42426851,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37369,2.1699599999999997,3.0,3.0,$104.00,t,29,59,89,358,2020-10-15,0,,
42427457,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.4102,2.1857,3.0,3.0,$120.00,t,29,59,89,179,2020-10-14,0,,
42429216,2020-10-12,ES,Sants-Montjuïc,41.37225,2.12926,1.0,2.0,$14.00,t,0,0,0,0,2020-10-12,5,92.0,0.65
42431401,2020-10-15,ES,Eixample,41.38798,2.14417,1.0,1.0,$30.00,t,28,58,88,178,2020-10-15,1,100.0,0.2
42433654,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3803,2.17512,1.0,2.0,$100.00,t,30,60,90,365,2020-10-15,1,80.0,0.14
42434242,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.391040000000004,2.15645,1.0,2.0,$39.00,t,0,0,14,289,2020-10-17,0,,
42434974,2020-10-15,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.40397,2.13604,1.0,1.0,$42.00,t,29,59,89,364,2020-10-15,0,,
42441205,2020-10-16,"Barcelona, Catalonia, Spain",Nou Barris,41.43225,2.1651700000000003,1.0,,$25.00,t,0,0,0,0,2020-10-16,0,,
42441845,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3852,2.18034,1.0,1.0,$20.00,t,30,57,71,71,2020-10-12,7,89.0,0.95
42442772,2020-10-12,GB,Ciutat Vella,41.38606,2.18129,1.0,,$80.00,t,30,60,90,365,2020-10-12,1,100.0,0.13
42444098,2020-10-13,ES,Ciutat Vella,41.3771,2.16851,2.0,4.0,$170.00,t,30,60,90,90,2020-10-13,0,,
42446616,2020-10-15,ES,Eixample,41.37915,2.16195,1.0,2.0,$11.00,t,8,38,68,343,2020-10-15,6,63.0,1.96
42447518,2020-10-15,ES,Ciutat Vella,41.38127,2.17307,1.0,2.0,$38.00,t,21,38,38,38,2020-10-15,11,100.0,1.45
42448015,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.3879,2.1706,1.0,2.0,$99.00,t,29,59,76,144,2020-10-16,0,,
42448954,2020-10-12,ES,Ciutat Vella,41.37921,2.1649599999999998,1.0,1.0,$44.00,t,30,60,90,90,2020-10-12,0,,
42450386,2020-10-14,ES,Sants-Montjuïc,41.37444,2.1449700000000003,,1.0,$58.00,t,30,60,90,365,2020-10-14,0,,
42452482,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38235,2.1734,1.0,1.0,$212.00,t,30,60,90,365,2020-10-13,0,,
42457146,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.37741,2.15866,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,1,100.0,0.14
42458337,2020-10-12,ES,Eixample,41.3997,2.17857,1.0,1.0,$25.00,t,0,0,0,0,2020-10-12,0,,
42462450,2020-10-15,ES,Gràcia,41.398999999999994,2.15984,1.0,1.0,$45.00,t,0,13,43,318,2020-10-15,2,100.0,0.67
42462479,2020-10-17,ES,Gràcia,41.39673,2.15909,1.0,1.0,$22.00,t,0,0,0,0,2020-10-17,1,100.0,0.29
42463608,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37978,2.1637299999999997,1.0,1.0,$20.00,t,29,59,89,269,2020-10-12,3,87.0,0.41
42464081,2020-10-14,Spain,Sant Martí,41.41355,2.22037,2.0,2.0,$55.00,t,30,60,90,90,2020-10-14,0,,
42464818,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.38665,2.16194,1.0,0.0,$33.00,t,0,0,0,0,2020-10-14,0,,
42465129,2020-10-14,ES,Sants-Montjuïc,41.378209999999996,2.1361,1.0,1.0,$45.00,t,30,60,90,270,2020-10-14,0,,
42465780,2020-10-15,ES,Sants-Montjuïc,41.370309999999996,2.14185,1.0,1.0,$36.00,t,16,16,28,28,2020-10-15,0,,
42470008,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.39007,2.17978,1.0,1.0,$55.00,t,23,53,74,74,2020-10-12,0,,
42470310,2020-10-17,ES,Sant Martí,41.415040000000005,2.18502,1.0,,$45.00,t,30,60,90,365,2020-10-17,1,,0.13
42471128,2020-10-12,ES,Eixample,41.378679999999996,2.16244,1.0,2.0,$12.00,t,24,54,84,359,2020-10-12,8,83.0,1.06
42471182,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.373259999999995,2.16107,1.0,1.0,$75.00,t,0,0,0,0,2020-10-16,0,,
42472961,2020-10-16,ES,Horta-Guinardó,41.41908,2.17881,1.0,3.0,$21.00,t,30,60,87,362,2020-10-16,4,100.0,0.53
42473971,2020-10-13,"Goiânia, State of Goiás, Brazil",Sants-Montjuïc,41.37553,2.14794,1.0,1.0,$59.00,t,0,0,0,254,2020-10-13,0,,
42479082,2020-10-15,ES,Ciutat Vella,41.38015,2.1798599999999997,3.0,6.0,$130.00,t,0,13,43,318,2020-10-15,1,100.0,0.16
42480874,2020-10-15,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.41132,2.14135,1.0,1.0,$42.00,t,29,59,89,364,2020-10-15,0,,
42480966,2020-10-15,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.41114,2.14091,1.0,1.0,$37.00,t,29,59,89,364,2020-10-15,0,,
42481057,2020-10-15,"Barcelona, Catalonia, Spain",Gràcia,41.41196,2.1442900000000003,1.0,1.0,$27.00,t,29,59,89,364,2020-10-15,0,,
42483086,2020-10-14,ES,Sarrià-Sant Gervasi,41.409620000000004,2.1459900000000003,2.0,3.0,$60.00,t,27,57,87,362,2020-10-14,0,,
42483509,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38564,2.1821,1.0,1.0,$55.00,t,0,0,0,0,2020-10-16,0,,
42485383,2020-10-12,FR,Ciutat Vella,41.37963,2.16835,1.0,,$65.00,t,0,0,0,0,2020-10-12,1,,0.13
42487026,2020-10-14,ES,Eixample,41.40142,2.1836,1.0,1.0,$23.00,t,0,0,0,70,2020-10-14,3,100.0,0.45
42488070,2020-10-13,ES,Ciutat Vella,41.38179,2.17172,1.0,1.0,$28.00,t,30,60,90,365,2020-10-13,0,,
42489563,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38525,2.1834700000000002,1.0,1.0,$55.00,t,0,0,12,12,2020-10-15,0,,
42491948,2020-10-13,"Barcelona, Catalonia, Spain",Gràcia,41.39938,2.16185,2.0,6.0,$50.00,t,16,46,65,335,2020-10-13,5,60.0,0.67
42493050,2020-10-15,ES,Ciutat Vella,41.38224,2.16645,2.0,2.0,$42.00,t,30,60,90,365,2020-10-15,0,,
42497277,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.400690000000004,2.1519999999999997,3.0,3.0,$120.00,t,30,60,90,365,2020-10-14,2,100.0,0.28
42500018,2020-10-12,ES,Eixample,41.38368,2.16273,1.0,2.0,$500.00,t,30,60,90,365,2020-10-12,0,,
42501057,2020-10-15,"Barcelona, Catalonia, Spain",Gràcia,41.399359999999994,2.15636,1.0,2.0,$65.00,t,27,57,87,267,2020-10-15,0,,
42501059,2020-10-13,ES,Ciutat Vella,41.38883,2.18078,1.0,1.0,$23.43,t,4,14,44,319,2020-10-13,1,100.0,0.22
42501250,2020-10-16,ES,Sants-Montjuïc,41.374970000000005,2.17116,2.0,2.0,$120.00,t,30,60,90,90,2020-10-16,0,,
42501682,2020-10-14,ES,Ciutat Vella,41.38864,2.18158,1.0,1.0,$25.00,t,10,40,70,345,2020-10-14,0,,
42501858,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38043,2.17658,1.0,1.0,$80.00,t,30,60,90,365,2020-10-15,0,,
42504442,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.40145,2.20159,2.0,4.0,$100.00,t,0,0,0,244,2020-10-14,0,,
42505004,2020-10-13,"Milan, Lombardy, Italy",Ciutat Vella,41.38057,2.18932,1.0,2.0,$30.00,t,28,58,88,178,2020-10-13,2,100.0,0.31
42506203,2020-10-16,ES,Eixample,41.39955,2.17508,1.0,2.0,$20.00,t,14,44,74,74,2020-10-16,4,75.0,1.25
42506993,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37533,2.12443,1.0,1.0,$19.00,t,1,1,1,1,2020-10-16,1,40.0,1.0
42507501,2020-10-14,FR,Sant Martí,41.39287,2.18735,1.0,1.0,$35.00,t,30,60,90,90,2020-10-14,1,40.0,0.15
42512478,2020-10-17,ES,Ciutat Vella,41.38265,2.18115,1.0,2.0,$49.00,t,30,60,90,180,2020-10-17,1,80.0,0.13
42514810,2020-10-15,"Tbilisi, Tbilisi, Georgia",Eixample,41.40457,2.17537,1.0,1.0,$70.00,t,28,58,88,88,2020-10-15,1,,0.13
42515291,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.39144,2.18436,1.0,1.0,$16.00,t,10,10,29,29,2020-10-14,0,,
42521632,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38075,2.17575,1.0,2.0,$120.00,t,30,60,90,365,2020-10-17,0,,
42522029,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38001,2.17691,3.0,4.0,$240.00,t,1,1,1,1,2020-10-16,0,,
42522898,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.37768,2.16054,1.0,1.0,$18.00,t,30,60,90,365,2020-10-14,0,,
42523480,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.37797,2.16173,1.0,2.0,$20.00,t,30,60,90,361,2020-10-12,0,,
42523531,2020-10-12,ES,Eixample,41.3841,2.1568099999999997,1.0,1.0,$49.00,t,30,60,90,271,2020-10-12,1,60.0,0.13
42523789,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.37923,2.16039,1.0,2.0,$13.00,t,27,57,87,362,2020-10-14,0,,
42524294,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.37921,2.1619200000000003,1.0,1.0,$16.00,t,28,58,88,363,2020-10-12,3,100.0,2.09
42525096,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38343,2.17255,1.0,2.0,$35.00,t,30,60,90,365,2020-10-13,0,,
42525446,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.383520000000004,2.17197,1.0,2.0,$41.00,t,30,60,90,365,2020-10-15,0,,
42525503,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3846,2.17181,1.0,1.0,$29.00,t,30,60,90,137,2020-10-15,1,,0.13
42525622,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3831,2.17293,1.0,2.0,$33.00,t,30,60,90,365,2020-10-13,0,,
42527444,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.407790000000006,2.20665,,1.0,$65.00,t,30,60,90,90,2020-10-17,1,100.0,0.14
42528382,2020-10-15,FR,Sant Martí,41.39089,2.18853,1.0,,$80.00,t,30,60,90,198,2020-10-15,0,,
42531721,2020-10-16,ES,Ciutat Vella,41.379709999999996,2.1726799999999997,1.0,1.0,$35.00,t,14,44,74,349,2020-10-16,1,,0.13
42531741,2020-10-14,ES,Gràcia,41.41089,2.15194,1.0,0.0,$25.00,t,30,60,90,181,2020-10-14,0,,
42536909,2020-10-15,ES,Sants-Montjuïc,41.37299,2.16799,1.0,1.0,$22.00,t,1,14,44,44,2020-10-15,5,100.0,0.67
42536918,2020-10-16,"Barcelona, Cataluña, Spain",Sant Martí,41.40399,2.21144,3.0,3.0,$200.00,t,29,59,89,107,2020-10-16,0,,
42540370,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38759,2.17636,1.0,2.0,$48.00,t,21,51,81,81,2020-10-15,10,96.0,1.34
42546533,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37616,2.17119,1.0,1.0,$15.00,t,0,0,0,141,2020-10-15,0,,
42546990,2020-10-14,"Barcelona, Catalonia, Spain",Ciutat Vella,41.375409999999995,2.1722099999999998,1.0,1.0,$16.00,t,0,0,0,166,2020-10-14,0,,
42547432,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37545,2.1720900000000003,1.0,1.0,$14.00,t,0,0,0,10,2020-10-13,1,80.0,0.5
42549331,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.391690000000004,2.16012,2.0,2.0,$140.00,t,24,54,84,327,2020-10-17,1,100.0,0.14
42549468,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38227,2.1648400000000003,1.0,2.0,$41.00,t,21,36,36,36,2020-10-17,3,80.0,0.41
42551373,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.36619,2.13994,1.0,1.0,$27.00,t,0,0,0,0,2020-10-14,3,100.0,0.41
42552116,2020-10-13,"Barcelona, Catalonia, Spain",Sant Martí,41.41155,2.17951,1.0,2.0,$50.00,t,30,49,49,90,2020-10-13,0,,
42552787,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.390209999999996,2.1786,1.0,1.0,$19.00,t,30,60,90,365,2020-10-13,16,89.0,2.11
42552831,2020-10-17,"Barcelona, Catalonia, Spain",Sant Andreu,41.41872,2.18792,1.0,1.0,$45.00,t,0,0,0,0,2020-10-17,1,100.0,0.13
42553624,2020-10-14,ES,Sarrià-Sant Gervasi,41.39521,2.15067,4.0,5.0,$200.00,t,28,51,60,327,2020-10-14,1,100.0,0.52
42554994,2020-10-16,ES,Sant Martí,41.41044,2.18914,1.0,1.0,$49.00,t,0,0,0,0,2020-10-16,0,,
42557991,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.380559999999996,2.16485,1.0,,$45.00,t,29,59,89,179,2020-10-12,0,,
42559461,2020-10-17,ES,Ciutat Vella,41.3885,2.18008,1.0,1.0,$50.00,t,0,0,0,0,2020-10-17,7,97.0,0.99
42560387,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38046,2.16017,2.0,2.0,$59.00,t,26,56,86,254,2020-10-15,12,98.0,1.58
42561460,2020-10-14,"Sant Just Desvern, Catalunya, Spain",Sants-Montjuïc,41.3732,2.13104,4.0,4.0,$50.00,t,0,0,11,286,2020-10-14,0,,
42562479,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.40099,2.17373,2.0,3.0,$94.00,t,1,1,1,1,2020-10-16,0,,
42563501,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.37748,2.15774,,1.0,$35.00,t,30,60,90,90,2020-10-17,4,90.0,0.52
42563973,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.40115,2.18102,1.0,1.0,$50.00,t,29,44,44,44,2020-10-17,0,,
42564460,2020-10-15,IT,Ciutat Vella,41.38177,2.16608,2.0,5.0,$126.00,t,27,57,87,213,2020-10-15,6,,0.81
42564722,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.3812,2.14883,1.0,1.0,$27.00,t,0,0,0,0,2020-10-14,1,100.0,0.14
42570447,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.38836,2.1644099999999997,1.0,1.0,$39.00,t,2,32,62,85,2020-10-13,0,,
42572810,2020-10-14,ES,Sants-Montjuïc,41.37702,2.13265,2.0,3.0,$75.00,t,29,59,89,352,2020-10-14,4,85.0,1.21
42573419,2020-10-13,ES,Ciutat Vella,41.38632,2.17691,1.0,1.0,$31.00,t,30,60,90,365,2020-10-13,0,,
42574140,2020-10-13,ES,Eixample,41.38265,2.1542,1.0,,$49.00,t,30,60,90,365,2020-10-13,0,,
42575181,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.39281,2.1594900000000004,2.0,2.0,$127.00,t,22,52,82,327,2020-10-15,0,,
42575841,2020-10-14,ES,Sants-Montjuïc,41.37143,2.1419,3.0,4.0,$60.00,t,29,59,89,179,2020-10-14,0,,
42576172,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37448,2.14642,2.0,1.0,$40.00,t,29,59,89,179,2020-10-15,1,100.0,0.14
42576460,2020-10-13,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37258,2.14839,1.0,,$40.00,t,29,59,89,179,2020-10-13,0,,
42576596,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.373329999999996,2.1463799999999997,1.0,1.0,$30.00,t,29,59,89,179,2020-10-14,1,100.0,0.14
42576680,2020-10-15,ES,Sants-Montjuïc,41.37688,2.13045,2.0,3.0,$75.00,t,30,60,90,365,2020-10-15,0,,
42576874,2020-10-14,ES,Sants-Montjuïc,41.37638,2.13065,2.0,3.0,$75.00,t,30,60,90,365,2020-10-14,0,,
42577135,2020-10-17,ES,Sants-Montjuïc,41.37672,2.1309099999999996,2.0,3.0,$74.00,t,30,60,90,365,2020-10-17,0,,
42577230,2020-10-17,ES,Sants-Montjuïc,41.37652,2.13064,2.0,3.0,$74.00,t,0,25,55,330,2020-10-17,0,,
42577355,2020-10-15,"Barcelona, Catalonia, Spain",Les Corts,41.379059999999996,2.12715,1.0,1.0,$60.00,t,30,60,90,365,2020-10-15,0,,
42577572,2020-10-12,ES,Eixample,41.383959999999995,2.1558200000000003,1.0,1.0,$80.00,t,29,59,89,179,2020-10-12,0,,
42577732,2020-10-17,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37525,2.13254,1.0,1.0,$22.00,t,30,59,89,364,2020-10-17,8,93.0,2.76
42577795,2020-10-15,ES,Sants-Montjuïc,41.373059999999995,2.1554,4.0,6.0,$99.00,t,21,51,81,347,2020-10-15,1,100.0,0.29
42578292,2020-10-13,ES,Eixample,41.391490000000005,2.15203,1.0,1.0,$45.00,t,29,59,89,364,2020-10-13,0,,
42579558,2020-10-13,ES,Sants-Montjuïc,41.37168,2.1556,4.0,6.0,$99.00,t,21,51,81,352,2020-10-13,0,,
42580004,2020-10-13,"Incheon, Korea",Eixample,41.38474,2.15414,1.0,1.0,$35.00,t,29,59,89,89,2020-10-13,0,,
